service_link_id,moct_link_id,osm_way_id,distance,osm_highway,osm_name
1240010400,1240010402,908608563.0,0.0,primary_link,
1240010400,1240010403,382417160.0,0.0,residential,명일로16길
1240012800,1240012802,381967175.0,0.0,residential,명일로26길
1240012800,1240012801,516725203.0,0.0,secondary,천중로
1240016000,1240016002,908069315.0,0.0,tertiary,상암로
1240019200,1240019200,908313114.0,0.0,secondary,구천면로
1120007800,1120055602,462848936.0,0.0,residential,가재울로
1120007800,1120055601,780472247.0,0.0,residential,모래내로15길
1120007800,1120007801,219734984.0,0.0,secondary,모래내로
1120007700,1120007701,219734984.0,0.0,secondary,모래내로
1120007700,1120055501,480185241.0,0.0,secondary,가재울미래로
1120007700,1120055502,515592178.0,4.823376526746979,secondary,모래내로15길
1140001000,1140001000,465797963.0,0.0,residential,목동남로
1140001400,1140001403,249664756.0,0.0,residential,목동남로4길
1140001400,1140001402,908414887.0,0.0,residential,
1140001400,1140001401,276664579.0,0.0,footway,
1140001400,1140001405,252891443.0,0.0,residential,목동남로
1140001400,1140001406,679207471.0,0.0,secondary,목동남로
1140001300,1140001306,679207468.0,3.0364355727851833,secondary_link,
1140001300,1140001303,275165451.0,0.0,service,
1140001300,1140001302,908414887.0,0.0,residential,
1140001300,1140001301,276664579.0,0.0,footway,
1140001300,1140001305,679207468.0,0.0,secondary_link,
1140000900,1140000900,250076029.0,0.0,service,
1010015400,1010015400,218923188.0,0.0,secondary,을지로
1010017600,1010017601,233651324.0,0.0,residential,다동길
1000005000,1000005000,350127794.0,0.0,tertiary,청계천로
1000005000,1010017602,1212442527.0,0.0,footway,
1000006800,1000006802,233651320.0,0.0,footway,종로3길
1000006800,1000006801,1322056285.0,0.0,busway,
1000006700,1000006702,1322056285.0,0.0,busway,
1000006700,1000006701,37401095.0,0.0,residential,삼봉로
1180021600,1180021600,464803812.0,0.0,residential,문래로10길
1180021200,1180021202,895444320.0,0.0,service,
1180021200,1180021201,37400515.0,0.0,secondary,선유로
1180019600,1180019604,276694282.0,0.0,residential,경인로89길
1180019600,1180019601,1234254628.0,0.0,footway,
1180019600,1180019602,464830382.0,0.0,residential,문래로26길
1180019600,1180019603,276920738.0,0.0,residential,문래로28길
1180018800,1180018801,245265322.0,0.0,secondary,영신로
1180018800,1180018802,1234555782.0,0.0,footway,
1180018900,1180018901,1234555782.0,0.0,footway,
1180018900,1180018902,911144910.0,0.0,secondary,
1180019700,1180019704,1233264485.0,0.0,footway,
1180019700,1180019701,1234254628.0,0.0,footway,
1180019700,1180019703,1234254629.0,0.0,footway,
1180019700,1180019702,1234254607.0,0.0,footway,
1180021300,1180021301,1234254610.0,0.0,footway,
1180021300,1180021302,37400515.0,0.0,secondary,선유로
1180021700,1180021700,1234254575.0,0.0,footway,
1230012900,1230012901,1274625652.0,0.0,footway,
1230012900,1230012902,418738361.0,0.0,residential,동남로24길
1230012900,1230012903,433824103.0,0.0,cycleway,
1230012900,1230012904,376665532.0,0.0,residential,문정로
1230010300,1230010301,170056381.0,0.0,residential,문정로
1230010300,1230010302,170055935.0,0.0,residential,오금로50길
1230007900,1230007902,37401154.0,0.0,tertiary,동남로18길
1230007900,1230007901,947610171.0,0.0,footway,
1230007100,1230007102,1264408198.0,0.0,service,
1230007100,1230007101,170055615.0,0.0,residential,문정로
1230006900,1230006902,170055144.0,0.0,residential,동남로4길
1230006900,1230006901,1207052365.0,0.0,footway,
1230007000,1230007001,1151899801.0,0.0,service,
1230007000,1230007002,418738379.0,0.0,tertiary,문정로4길
1230007200,1230007201,218899415.0,2.8900785485048854,secondary,문정로
1230007200,1230007202,1264408199.0,3.911344888972774,secondary,문정로
1230008000,1230008002,475243651.0,0.0,residential,문정로
1230008000,1230008001,218842463.0,0.0,secondary,송이로
1230010400,1230010402,1274625649.0,0.0,footway,
1230010400,1230010401,170056505.0,0.0,residential,문정로
1230013000,1230013002,418738359.0,0.0,residential,성내천로
1230013000,1230013001,1274625653.0,0.0,footway,
1230013000,1230013003,433824103.0,0.0,cycleway,
1230013000,1230013004,433807757.0,0.0,secondary,마천로
1150020900,1150020902,546505943.0,0.0,construction,평택파주고속도로
1150020900,1150020901,517278703.0,0.0,secondary,금낭화로
1150020800,1150020801,517278703.0,0.0,secondary,금낭화로
1150020800,1150020802,546505943.0,0.0,construction,평택파주고속도로
1150020600,1150020601,772380430.0,0.0,construction,평택파주고속도로
1150020600,1150020602,333090174.0,5.225601019108132,residential,방화대로48길
1150020700,1150020701,772380430.0,0.0,construction,평택파주고속도로
1150020700,1150020702,263474549.0,0.0,residential,양천로27길
1150015900,1150015903,220315371.0,0.0,tertiary,방화동로
1150015900,1150015902,465439286.0,0.0,residential,공항대로7나길
1150017700,1150017700,465500734.0,0.0,residential,방화동로10길
1150019100,1150019101,117940245.0,0.0,residential,방화대로33길
1150019100,1150019102,37400676.0,0.0,tertiary,방화동로
1150019000,1150019001,226575485.0,0.0,tertiary,초원로
1150019000,1150019002,37399505.0,0.0,tertiary,금낭화로
1150017600,1150017602,465500739.0,0.0,service,방화동로
1150015800,1150015802,1208324249.0,0.0,primary_link,
1150015800,1150015803,465435411.0,0.0,residential,개화동로23길
1005009200,1020013104,37400699.0,2.0781119827650514,secondary,백범로90길
1005009200,1020013105,464217424.0,0.0,residential,백범로90다길
1005009200,1020013103,428895604.0,0.0,residential,백범로90가길
1005009200,1020013102,37400699.0,0.2619001364626553,secondary,백범로90길
1005009300,1020013203,246408059.0,4.649229179943128,secondary,백범로90길
1005009300,1020013206,516163747.0,0.0,secondary,청파로
1005009300,1020013204,464256571.0,0.0,residential,청파로
1005009300,1020013205,464256570.0,0.0,residential,백범로90길
1000020600,1000020600,305265504.0,0.0,residential,백석동길
1000020500,1000020500,403107619.0,0.0,tertiary,인왕산로
1150007100,1150006502,465526054.0,2.9445642454176055,trunk,
1150007100,1150007100,785305721.0,0.0,trunk,
1150007100,1150111200,495340546.0,0.0,unclassified,
1150007000,1150111400,482780389.0,0.0,trunk,
1150007000,1150007000,465526598.0,0.0,trunk_link,
3201508800,1170019202,407455705.0,0.0,residential,
3201508800,1170018100,564173041.0,0.0,footway,
3201508800,1170019201,469620938.0,0.0,residential,시흥대로79길
3201504800,1170022000,407455689.0,0.0,residential,벚꽃로14길
3201504800,1170020200,470098880.0,0.0,tertiary,벚꽃로
1170004600,1170004602,278018110.0,0.0,residential,벚꽃로20길
1170004600,1170004601,407459017.0,0.0,secondary_link,
1170006200,1170006201,278017925.0,0.0,residential,벚꽃로24길
1170006200,1170006202,520716889.0,0.0,tertiary,가산로9길
1170007600,1170007600,490235123.0,0.0,secondary_link,디지털로
1170009600,1170009601,379187085.0,0.0,footway,
1170009600,1170009602,520716885.0,0.0,tertiary,벚꽃로
3201509100,1170032300,407686781.0,0.0,service,벚꽃로40길
3201509000,1170032200,71503060.0,0.0,primary,남부순환로
1170009500,1170009501,555380150.0,0.0,secondary,디지털로
1170009500,1170009502,520716885.0,5.260878657633465,tertiary,벚꽃로
1170007500,1170007500,555380150.0,0.0,secondary,디지털로
1170006100,1170006102,520716869.0,6.879123798645033,tertiary,벚꽃로
1170006100,1170006101,520717948.0,6.8670786016390215,tertiary,벚꽃로
1170004500,1170004502,37400272.0,7.559533813411107,tertiary,두산로
1170004500,1170004501,601546928.0,2.189977168421286,secondary,금천고가차도
3201504900,1170021900,601546928.0,0.0,secondary,금천고가차도
3201504900,1170020100,1013282197.0,6.60220146830083,tertiary,벚꽃로
3201508900,1170019102,37400804.0,6.772024898973874,tertiary,벚꽃로
3201508900,1170018000,564173041.0,0.0,footway,
3201508900,1170019101,407455705.0,0.0,residential,
1020006400,1020029900,183272615.0,0.0,secondary_link,
1020006400,1020006402,464574736.0,0.0,service,보광로7길
1020007600,1020007602,464585296.0,0.0,residential,보광로46길
1020007600,1020007601,373776969.0,0.0,residential,보광로12길
1020009600,1020009600,464585294.0,0.0,residential,보광로50길
1020009500,1020009500,37402815.0,0.0,residential,녹사평대로26길
1020007500,1020007501,97836950.0,0.0,tertiary,장문로
1020007500,1020007502,472094616.0,0.0,service,
1020006300,1020006300,218959410.0,0.0,secondary,서빙고로
1220037400,1220079600,218683621.0,0.0,primary,테헤란로
1220037400,1220082800,218969108.0,0.0,tertiary,봉은사로
1160010100,1160010104,520936073.0,0.0,tertiary,부일로
1160010100,1160010103,465721749.0,0.0,residential,부일로17길
1160010100,1160010102,249727084.0,0.0,residential,부일로15길
1160010100,1160010101,520931563.0,0.0,secondary_link,
1160009900,1160009900,37397397.0,0.0,secondary,오리로
1160009700,1160009701,278751820.0,0.0,residential,부일로1길
1160009700,1160009902,509593924.0,0.0,footway,
1160008700,1160008701,1234146144.0,0.0,service,
1160008700,1160008702,278719941.0,0.0,residential,부일로1길
1160008800,1160008802,218924599.0,3.9744262969318136,secondary,부일로
1160008800,1160008801,218924599.0,3.1023847469528207,secondary,부일로
1160009800,1160009801,509593942.0,0.0,footway,
1160009800,1160009802,520936074.0,1.6030890176108588,secondary,부일로
1160010000,1160010000,520936073.0,3.2897681064528848,tertiary,부일로
1160010200,1160010203,520936073.0,5.9979197993677245,tertiary,부일로
1160010200,1160010202,520936073.0,6.01547860293075,tertiary,부일로
1160010200,1160010201,37397397.0,0.0,secondary,오리로
1160010200,1160010204,311725626.0,0.0,primary,경인로
1000014000,1000014000,237615794.0,0.0,footway,북촌로2길
1000018400,1000018401,244509773.0,0.0,service,북촌로6길
1000018400,1000018402,37400958.0,0.0,tertiary,창덕궁길
1000018400,1000018403,244509135.0,0.0,service,
1000018300,1000018303,419812042.0,0.0,service,북촌로15길
1000018300,1000018301,243251330.0,0.0,residential,북촌로5길
1000018300,1000018302,671981406.0,0.0,service,북촌로11길
1000013900,1000013900,181438162.0,0.0,service,북촌로1길
3201507600,1110012401,516137141.0,0.0,primary,진흥로
3201507600,1110012402,516137112.0,0.0,primary,통일로
1110013600,1110013604,379143395.0,0.0,residential,
1110013600,1110013606,462647237.0,0.0,residential,
1110013600,1110013605,516137116.0,0.0,secondary,불광로
1110013600,1110013603,28042432.0,0.0,residential,불광로
